id,text,anger,fear,joy,sadness,surprise
eng_train_track_b_02489,this hasnt changed since i was very young,0,0,0,1,1
eng_train_track_b_02490,kinda got stuck in my mouth,0,1,0,0,1
eng_train_track_b_02491,i heard footsteps going down to the basement,0,2,0,0,1
eng_train_track_b_02492,it grew louder and was soon joined by a field of light angling out above my head and over the chasm,0,0,0,0,1
eng_train_track_b_02493,this immediately scared me because usually my nerves are a wreck before a race,0,3,0,0,0
eng_train_track_b_02494,this is where the story gets creepy,0,3,0,0,2
eng_train_track_b_02495,so we all stood up clapped and cheered,0,0,3,0,1
eng_train_track_b_02496,my grandma used to do a magic trick that to this day i can t explain,0,0,1,0,2
eng_train_track_b_02497,it was last year when i turned 18th,0,0,1,0,0
eng_train_track_b_02498,there was blood coming out of my mouth nose and ears,0,3,0,3,1
eng_train_track_b_02499,at this point he decided to consult the woman at the front desk for more information,0,1,0,0,0
eng_train_track_b_02500,i also thought it was going to like eat my brains out or something so anyway,0,2,0,0,1
eng_train_track_b_02501,nothing we hear absolutely nothing,0,2,0,0,1
eng_train_track_b_02502,he never was coming,1,1,0,2,0
eng_train_track_b_02503,life readings obviously defective,1,1,0,0,0
eng_train_track_b_02504,the kimchi tasted bland on my tongue perhaps i added too much water which i staunchly agreed with,0,0,0,1,0
eng_train_track_b_02505,my throat was covered by something and i didn t know what was going on,0,3,0,0,1
eng_train_track_b_02506,i tried to lift my body but somehow it felt so hard my head hurt my eyes were screaming to close and rest,0,2,0,1,0
eng_train_track_b_02507,this girl faked a miscarriage,2,1,0,1,1
eng_train_track_b_02508,yeah that s what the yellow thing is that s around my neck,0,0,0,0,0
eng_train_track_b_02509,one memorable example was the doubling space pen,0,0,1,0,1
eng_train_track_b_02510,maybe i need to take a full day of rest and not do anything exercise related for one day to help my legs feel better,0,1,0,1,0
eng_train_track_b_02511,it broke my heart,0,0,0,3,0
eng_train_track_b_02512,i see that my 13 year old son s bedroom is ajar,0,2,0,0,1
eng_train_track_b_02513,i quickly look behind the trees and the other moon is gone,0,2,0,0,2
eng_train_track_b_02514,we went to bed,0,0,0,0,0
eng_train_track_b_02515,my heart feels like there is nothing left,0,0,0,3,0
eng_train_track_b_02516,my goodness at that point i was shocked beyond words and i believe i had an epic o expression on my face,0,0,0,0,3
eng_train_track_b_02517,i stood there at the front door with the key in my hand and every time i tried to unlock it i started shaking so much that i couldn t get the key in the lock,0,3,0,0,0
eng_train_track_b_02518,in the late afternoon i am lying in the sun my music plugged firmly into my ears dancing,0,0,3,0,0
eng_train_track_b_02519,i rolled over on my side trying to get more air in and trying to get my arms and legs underneath me,0,2,0,0,0
eng_train_track_b_02520,at 3000 comments deep no one will read it but i genuinely believe it s the creepiest one here,0,1,0,0,1
eng_train_track_b_02521,but i ordered for chicken katsu too so in the end my stomach was terribly full,0,0,0,0,0
eng_train_track_b_02522,and my papers lay blank at the end of my hand laughing at me and leaving me torn,0,1,0,2,0
eng_train_track_b_02523,he said it was rather delicious and tried to spoon feed me,0,0,1,0,0
eng_train_track_b_02524,i have no explanation,0,2,0,0,2
eng_train_track_b_02525,this desire this problem,0,2,0,1,1
eng_train_track_b_02526,heart racing as well,0,2,0,0,1
eng_train_track_b_02527,i watched out of the corner of my eye as this man began to come up on my side of the car,0,1,0,0,1
eng_train_track_b_02528,i sit and wait alone as the angel and the demon behind my eyes fight on fighting forever to decide my fate,0,3,0,1,0
eng_train_track_b_02529,after that it went downhill with me feeling like i was going to throw up my throat hurting like hell and my head punding,0,2,0,1,0
eng_train_track_b_02530,giant redneck dad decides to find this dude first,1,1,0,0,1
eng_train_track_b_02531,you get the picture,0,0,0,0,0
eng_train_track_b_02532,it seems to me lately a cloud cruel innately has taken up residence in my head,0,1,0,3,0
eng_train_track_b_02533,i was angry at how she made me feel i was angry that my eyes were all puffy and bloodshot when i woke up i was angry that i had a cold shower,2,0,0,0,0
eng_train_track_b_02534,to this day my father is still blessing the fact that we never woke up during the night with all the noise,0,0,2,0,0
eng_train_track_b_02535,his grandparents used to live and farm there until they retired but the land stayed in the family,0,0,1,0,0
eng_train_track_b_02536,the highway patrol man did not know what her trip was,0,1,0,0,1
eng_train_track_b_02537,i remember saying dad,0,1,0,1,1
eng_train_track_b_02538,this is how we found out why all freshman year we were both greeted by people we didn t know calling us the wrong name,0,0,0,0,2
eng_train_track_b_02539,never saw him again,0,0,0,2,0
eng_train_track_b_02540,everyone is distinctly average their first time,0,0,1,0,0
eng_train_track_b_02541,i sat up in bed looked around the room and saw nothing,0,2,0,0,1
eng_train_track_b_02542,as we were winding our way up the steep hill leading to the cemetery out of the corner of my eye i caught a glimpse of a bird coming right at my car a bird with a huge wing span,0,1,0,0,2
eng_train_track_b_02543,i m thinking of leaving earlier maybe this week maybe next week my heads a mess right now,0,2,0,1,0
eng_train_track_b_02544,my neck still hurts while i m working and i was only there for an hour so it was totally unnecessary to go there at all,1,1,0,0,0
eng_train_track_b_02545,at about 4 i was running with a pole with one end in my mouth i tripped and it went straight through the top of my mouth,0,2,0,0,1
eng_train_track_b_02546,p if you re reading this fuck you,3,0,0,0,0
eng_train_track_b_02547,i was later taken to the banks of the river where my head was shaved and my body stripped off jewelry,0,1,0,2,0
eng_train_track_b_02548,staring dead at my ex,2,1,0,1,0
eng_train_track_b_02549,my hands went numb within 10 minutes,0,1,0,0,0
eng_train_track_b_02550,i was fine with even shades of impossibly bright red platinum blonde midnight black colors just not colors like teal purple blue green,0,0,0,0,0
eng_train_track_b_02551,they strapped some thing yes that s a technical term around my belly that monitors the baby s heartbeat and contractions which i was unaware of at the time but found out about later,0,1,0,0,0
eng_train_track_b_02552,it looks weird to say the least,0,1,0,0,1
eng_train_track_b_02553,i m now really scared cuz it s moving faster and suddenly this shadow seems to get out of a crouch position to stand up and begins to flail it s limbs as it s running towards me,0,3,0,0,3
eng_train_track_b_02554,i ate a pizza,0,0,1,0,0
eng_train_track_b_02555,my hair has been brushing the top of my shoulders for weeks now nasty ends the works,0,0,0,1,0
eng_train_track_b_02556,in trying to include new mother in law into the wedding festivities i invited her to pick out the flower girl dress for her granddaughter her other son s daughter,0,0,1,0,0
eng_train_track_b_02557,once i was young an hand some i was upon my soul once my cheeks was roses my eyes was black as coal and i can t remember in them days of hearin people say for any kind of a reason that i was in their way,0,0,0,1,0
eng_train_track_b_02558,you name it i did it,0,0,1,0,0
eng_train_track_b_02559,her mom and grandma are worse to deal with than her,2,1,0,0,0
eng_train_track_b_02560,see her just a bit here and there amid the crowds,0,1,0,0,0
eng_train_track_b_02561,open the bedroom door brandon fast asleep on the bed,0,0,1,0,0
eng_train_track_b_02562,my wife is non religious,0,0,0,0,0
eng_train_track_b_02563,the couple broke up a few months after we moved in and the tension was insane,1,2,0,2,1
eng_train_track_b_02564,almost straight up cannot tell how high i saw this weird rainbow,0,0,1,0,2
eng_train_track_b_02565,as my eyes adjusted i found a dark pair of goggles looking back at me,0,0,0,0,1
eng_train_track_b_02566,now i m a mostly law abiding student and moderately successful artist,0,0,2,0,0
eng_train_track_b_02567,kidnapping assault vandalism and arson i guess,1,2,0,0,1
eng_train_track_b_02568,i got a full bottle of vicodin for pain and a soft cast on my wrist,0,1,0,0,0
eng_train_track_b_02569,so i was ten years old at the time,0,0,0,0,0
eng_train_track_b_02570,it hurt my ears and gave me a headache but i left it loud to protest my mom ness,1,0,0,0,0
eng_train_track_b_02571,all of the sudden i hear both of them scream bloody murder,0,3,0,0,2
eng_train_track_b_02572,everything and i mean everything matched up,0,0,2,0,0
eng_train_track_b_02573,he shook his head and chuckled to himself before leaning down and pressing his forehead to his best friend s,0,0,1,0,0
eng_train_track_b_02574,he was naked from the waist down,0,2,0,0,2
eng_train_track_b_02575,so hard till my eyes burned,0,2,0,0,0
eng_train_track_b_02576,i was scared shitless because i knew i was going to be in huge trouble,0,3,0,0,0
eng_train_track_b_02577,i clearly indicated i certainly did not,1,0,0,0,0
eng_train_track_b_02578,i was kicking and cupping my hands for dear life,0,3,0,0,0
eng_train_track_b_02579,i was partly dehydrated and partly festive and was sitting in my chair with my feet in the pool drinking water wanting to take a nap,0,0,1,0,0
eng_train_track_b_02580,i m finally going to be going back to work haven t been able to work because of my knee,0,1,1,1,0
eng_train_track_b_02581,my heart dropped,0,1,0,0,0
eng_train_track_b_02582,i spent most of it explaining excusing my eyes closed style,0,0,1,0,0
eng_train_track_b_02583,i did send darren a message via facebook at 4 14 am as i had to get what was in my head out there,0,1,0,0,0
eng_train_track_b_02584,i said thank you and thought nothing of it,0,0,1,0,0
eng_train_track_b_02585,however i get sick to my stomach when i think about the fact that i have been sleeping with my brother for so long,0,2,0,0,0
eng_train_track_b_02586,my little dog 1 12 jane originally uploaded by sarah a heartbeat at my feet,0,0,1,0,0
eng_train_track_b_02587,as usual i was attempting to jump off as far as i could go,0,1,1,0,0
eng_train_track_b_02588,i was 7 and woke up early so i went to the basement to watch cartoons,0,0,1,0,0
eng_train_track_b_02589,the anesthesiologist put an oxygen mask over my face told me it wasn t the good stuff yet then i woke up to the room flipping around,0,2,0,0,2
eng_train_track_b_02590,i m sure the squats situps back extensions and other weights strained my back a bit but i felt fine,0,0,0,0,0
eng_train_track_b_02591,i am not a car person and could care less if a car is clean but every surface on this car seemed to sparkle with cleanliness,0,0,1,0,1
eng_train_track_b_02592,yes the oklahoma city bombing,1,3,0,3,1
eng_train_track_b_02593,like practice in the morning until all my eye bags come out and my eyes become smaller,0,1,0,1,0
eng_train_track_b_02594,my brain is fried at this point,0,2,0,0,0
eng_train_track_b_02595,and then my cheeks get even redder,0,0,0,0,0
eng_train_track_b_02596,i basically have two perceptions of myself one is that im too sensitive and the other is that i do nt care enough and that im a narcissist i debate which one is right in my head and its a daily struggle to figure it out cuz what i decide for that day decides how im gon na act the rest of the day,1,2,0,2,0
eng_train_track_b_02597,i washed it out and for about 3 days my eye stayed bloodshot,0,1,0,1,0
eng_train_track_b_02598,my head pounded from all the screaming,0,2,0,0,0
eng_train_track_b_02599,i finally managed to sit up on my hands and knees and glaring up at her,2,0,0,0,0
eng_train_track_b_02600,i want to face turmoil or something tragic,0,2,0,1,0
eng_train_track_b_02601,you guys were asking me why am i so quiet and you guys are not use to me shutting my mouth,0,0,0,0,0
